title,title_translated,content,link,snippet,source,date
Candidates fined up to $150k over election signage on power poles,Candidates fined up to $150k over election signage on power poles,,https://www.dailytelegraph.com.au/newslocal/wentworth-courier/ausgrid-fines-15-state-election-candidates-for-election-material-attached-to-power-poles/news-story/cf4e8530f2a0e95de9482ce34773fb48,"Up to $157500 in fines have been handed out to 15 political hopefuls who 
have flouted election guidelines by illegally pitching campaign corflutes 
to power...",Daily Telegraph,2023年03月17日
Ausgrid completes billion-dollar refinancing,Ausgrid completes billion-dollar refinancing,"Firm: (syndicate of Australian and international banks)

Need help signing up? Visit the Help Centre.

You need Javascript for CAPTCHA verification to submit this form.

By becoming a member, I agree to receive information and promotional messages from Lawyers Weekly. I can opt out of these communications at any time. For more information, please visit our Privacy Statement.

Create a free account to get unlimited news articles and more!

You need Javascript for CAPTCHA verification to submit this form.

Keep me signed in on this device.

To continue reading the rest of this article, please log in.

You’re out of free articles for this month

Deal: A large syndicate of Australian and international banks have been advised in connection with the refinancing of Ausgrid’s senior bank facilities.

Value: $1.53 billion

Area: Banking, projects

Key players: The Gilbert + Tobin team was led by banking and projects partner John Schembri, with support from lawyers Erin Cartledge, Mark Nichol and Yuka Nagata.

Deal significance: Ausgrid is the largest distributor of electricity on Australia’s east coast, servicing 1.7 million customers in Sydney, the Hunter and the Central Coast.

As per a statement from Gilbert + Tobin, the transaction, which involved the establishment of a new common terms deed platform and the renegotiation of terms applying to an additional $3.18 billion of senior bank facilities, “demonstrates Ausgrid’s ability to achieve highly competitive financing terms while diversifying the maturity profile of its senior bank facilities”.

“It was a privilege to advise a sophisticated group of local and international lenders on the refinancing and amendment of Ausgrid’s senior bank facilities,” said lead partner John Schembri.

“This transaction demonstrates that recent volatility in the debt markets has not impacted lender appetite for supporting and investing in quality infrastructure assets, as evidenced by the strength of Ausgrid’s banking relationships.

“We wish Ausgrid continued success in managing and operating a safe and resilient electricity network.”",https://www.lawyersweekly.com.au/biglaw/36555-ausgrid-completes-billion-dollar-refinancing,"Gilbert + Tobin has advised on the refinancing of Ausgrid's senior bank 
facilities. Firm: Gilbert + Tobin (syndicate of Australian and 
international banks).",Lawyers Weekly,2023年02月01日
Dutch fund APG to buy into NSW’s Ausgrid,Dutch fund APG to buy into NSW’s Ausgrid,"is a Chanticleer columnist. He is a former Street Talk co-editor and has 10 years' experience as a business journalist and worked at PwC, auditing and advising financial services companies.",https://www.afr.com/street-talk/dutch-fund-apg-to-buy-into-nsw-s-ausgrid-sources-20211209-p59g45,"Dutch pension fund APG is set to pay more than $2 billion for a stake in 
NSW's biggest electrical poles and wires company.",AFR,2021年12月09日
AustralianSuper offloads 16.8% Ausgrid stake to Dutch pension fund APG,AustralianSuper offloads 16.8% Ausgrid stake to Dutch pension fund APG,,https://www.reuters.com/markets/deals/australiansuper-offloads-168-ausgrid-stake-dutch-pension-fund-apg-2021-12-09/,"AustralianSuper, the country's largest pension fund, said on Thursday it 
had sold two-thirds of its original holding in electricity distributor 
Ausgrid to...",Reuters,2021年12月09日
Insider Trading: Westpac case set for 2023 trial date,Insider Trading: Westpac case set for 2023 trial date,"One of Australia’s largest and most contentious insider trading cases faces a lengthy delay after the corporate watchdog said it won’t be ready in time for a February 2022 trial date.

On May 5, the Australian Securities and Investments Commission filed a civil claim in the Federal Court alleging that Westpac’s interest rate traders engaged in insider trading in the hours leading up to the announcement of the October 2016 $16 billion Ausgrid privatisation.",https://www.afr.com/companies/financial-services/westpac-insider-trading-case-set-for-2023-trial-date-20210726-p58d2b,"ASIC's pursuit of Westpac over insider trading will stretch into 2023 as 
lawyers told the Federal Court they won't be ready for a February trial.",AFR,2021年07月27日
Westpac may face compo claims from fund giants,Westpac may face compo claims from fund giants,"Westpac may face an additional lawsuit for compensation from AustralianSuper and IFM Investors if the corporate regulator is successful in its insider trading case against the country’s oldest bank.

Market sources said the $200 billion AustralianSuper and the $151 billion IFM – the alleged victims of Westpac’s interest rate swap trading spree – would monitor the outcome of the Federal Court case lodged by the Australian Securities and Investments Commission on Wednesday to see if it was feasible to recoup any material damages.",https://www.afr.com/companies/financial-services/westpac-may-face-compo-claims-from-fund-giants-20210506-p57pfv,"The alleged victims of Westpac's interest rate swap trades, AustralianSuper 
and IFM Investors, are monitoring ASIC's case which could open the door 
to...",AFR,2021年05月06日
ASIC sues Westpac for insider trading over Ausgrid trades,ASIC sues Westpac for insider trading over Ausgrid trades,"Westpac is considering taking on the corporate watchdog after it filed proceedings in the Federal Court alleging the bank’s interest rate traders engaged in insider trading ahead of the monster $16 billion Ausgrid privatisation in October 2016.

The Sydney based lender – which has been battered and bruised after years of rolling scandals – was hit by Wednesday’s civil proceedings just days after chief executive Peter King won the sharemarket over with his plan to streamline the bank.",https://www.afr.com/companies/financial-services/asic-sues-westpac-over-ausgrid-privatisation-trades-20210505-p57oyu,"ASIC alleges that Westpac traders engaged in insider trading in the hours 
before the $16 billion Ausgrid privatisation was announced in 2016.",AFR,2021年05月05日
ATO data reveals one third of large companies pay no tax,ATO data reveals one third of large companies pay no tax,,https://www.abc.net.au/news/2019-12-12/ato-corporate-tax-transparency-data-companies-no-tax-paid/11789048,"About one third of large companies have once again failed to pay a cent of 
tax, according to the Tax Office's latest corporate tax transparency 
report...",Australian Broadcasting Corporation,2019年12月11日
Critical post-mortem of $16.2b Ausgrid privatisation deal,Critical post-mortem of $16.2b Ausgrid privatisation deal,"A fly-on-the-wall view of one of the largest privatisation transactions in NSW history contains revelations that may surprise those who think that selling government assets involves lots of cutthroat negotiations.

The entrails of the $16.2 billion Ausgrid ""poles and wires"" sale in 2016 have been laid bare by NSW Auditor-General Margaret Crawford. She did a performance audit of the unsolicited proposal process for the sale of a 99-year lease of Ausgrid to see if it was done effectively and efficiently and in compliance with relevant laws.",https://www.afr.com/chanticleer/critical-postmortem-of-a-162b-privatisation-deal-20181211-h190c6,"A fly-on-the-wall view of one of the largest privatisation transactions in 
NSW history contains revelations that may surprise those who think 
selling...",AFR,2018年12月11日
AGL sells smart meter business to Ausgrid,AGL sells smart meter business to Ausgrid,,https://www.smart-energy.com/regional-news/australia-new-zealand/agl-active-stream-ausgrid/,"AGL Energy Limited has agreed to sell its digital metering subsidiary, 
Active Stream Pty Ltd, to Ausgrid. Completion of the deal is expected to 
occur in...",Smart Energy International,2017年11月06日
How two 'crisis points' nearly undid Ausgrid's SAP Ariba overhaul,How two 'crisis points' nearly undid Ausgrid's SAP Ariba overhaul,"Two major predicaments nearly derailed Ausgrid’s overhaul of its procurement processes, but the energy giant managed to get the project back on track to meet its go-live deadline, if not its budget.

Until last year, Ausgrid was running much of its procurement activities through largely manual processes and “poor systems”, according to its head of procurement Guy Ferrier.

In some cases it could take up to two or three weeks to get approvals for purchase orders. Finance staff were spending up to a third of their time journaling, rectifying errors and tracking down incorrect information, while as an ex-government organisation, its policies and procedures were lengthy.

Project managers also had no visibility of what was happening with work orders in their remit; this was a realisation Ausgrid came to very publicly in 2015 when the Independent Commission Against Corruption (ICAC) found an engineer had pocketed more than $300,000 from contractors bidding for work.

While the company - already an SAP shop - is now settling into its new SAP Ariba procurement platform, it was no means an easy journey to the June go-live.

“It was not plain sailing. There were two real crisis points in our project, and I can’t tell you how much pain just thinking about them now causes me,” Ferrier told an SAP Ariba conference in Sydney this week.

Problem one: the blueprint. It had been designed by Ausgrid's IT team with “the best will in the world”, Ferrier said, but it was made clear fairly quickly that it wasn’t the right fit.

“This was going to the heart [of the business]. Every single group [internally] seems to have its own way of doing things,” he said.

“Getting that all summarised in the IT team’s blueprint was a challenge and it was clear we had these warring parties.

“So we had to put in place an extremely strong project director and give them a whip and a chair. It cost us eight weeks initially, and we also had to rebudget. It was a very very significant increase.”

Problem two: the departure. The project director that Ausgrid had put so much reliance on walked into Ferrier’s office five months out from go-live and announced they were quitting because the project was going to fail.

“‘Blind Freddy can see you’re simply not going to make this work because you’re not bringing people along’ she said. And the point was, she was right,” Ferrier said.

“Because even though we’d recovered from the blueprint, we were spending too much time on the science of it, and not on the people.”

For a platform that would touch 4000 people - 600 of them heavy users - managing 22,000 purchase orders and 200,000 invoices per year across 19,000 suppliers and four spending divisions, Ausgrid couldn’t afford to not have its staff on board.

After “a lot of soul searching”, almost half of the project team was removed and a different tack taken to change management.

“A number of extremely strong change people working with our business process lead created a bit of a quirky, fun culture - I know it irritated a few engineers initially but once they got over it they realised this was a different culture, and there was less defensiveness.”

The new focus on change management identified 650 people within the organisation that were having trouble with the transition to a new approach to procurement, and used everything from workshops to one-on-one sessions to get them on board.

“This [crisis] cost us another five weeks and a project manager, but it was absolutely worth it,” Ferrier said.

In the red

Ausgrid went live with its new SAP Ariba platform on June 6 after a “false start in March” and more than little bit over budget.

“We actually closed the project on time once we had the second pass approval. With about 12 months to go we got the date right and held it,” Ferrier said.

“We didn’t have to go back to the board for another walk of shame, we managed to get the dollars right that second time, but it was a significant increase on what we were initially led to believe.""

He declined to provide figures but attributed the budget rise partially to integration challenges - Ausgrid wound up with 19 more interfaces than it initially thought - but said it was mostly due to a lack of clarity from the start.

“It was everything. We were told a story that just wasn’t right in many aspects.”

Having come out the other side of its challenging procurement overhaul, Ausgrid is now benefiting from a significant reduction in requisitioning time, full visibility of project spending, an internal brand improvement for the procurement team, and better supplier relationships.

“Requisitioning used to take a week, sometimes two weeks - now we have a third of all requisitions done in a day, and 25 percent done in an hour. It’s an astonishing change,” Ferrier said.

“[There’s also been] a big enhancement in the supplier relationship space because they can see Ausgrid is making an effort to become a responsible accounts payable procurement function. And it is translating itself into dollars in negotiations.”

The biggest learning to come out of the experience was not to downplay the importance of staff being brought into any business process transformation, Ferrier said.

“Don’t overdo the science side of things, but do fully invest in the art of bringing people along on the journey. I can’t tell you how [important] the art side of this was.”

Ausgrid is using the SAP Ariba platform for sourcing contracts and purchase requisitions. Its invoice exchange and electronic invoicing functions stayed within its core SAP platform, but given the success of the Ariba implementation they are now earmarked to be moved to the cloud-based platform.",https://www.itnews.com.au/news/how-two-crisis-points-nearly-undid-ausgrids-sap-ariba-overhaul-471452,"Two major predicaments nearly derailed Ausgrid's overhaul of its 
procurement processes, but the energy giant managed to get the project back 
on track to...",iTnews,2017年08月23日
Ausgrid hires banks to refinance bridge loan in the US,Ausgrid hires banks to refinance bridge loan in the US,"Ausgrid's new shareholders and management team are wasting no time in addressing the company's capital structure.

Street Talk understands that Ausgrid is preparing to tap the United States privately issued debt market as early as this week, with the help of lenders and advisers Bank of America Merrill Lynch and Commonwealth Bank of Australia.",https://www.afr.com/street-talk/ausgrid-hires-banks-to-refinance-bridge-loan-in-the-us-20170731-gxlyjb,"Ausgrid's new shareholders and management team are wasting no time in 
addressing the company's capital structure.",AFR,2017年08月01日
