title,title_translated,content,link,snippet,source,date
Chariot’s transformational farm-out is underrated,Chariot’s transformational farm-out is underrated,"Energean acquires stakes in Lixus and Rissana licences

Option to purchase a further 10 per cent interest

Chariot’s share price falls 15 per cent on news

Chariot (CHAR:11.6p), the Africa focused transitional energy group, has announced a farm-out agreement with Energean (ENOG:995p). The transaction covers its Lixus Offshore licence, which holds the company’s flagship Anchois gas development project, and the nearby Rissana offshore licence in Morocco. Energean is a £1.8bn market capitalisation FTSE 250 company that has a proven track record of successfully developing large offshore gas projects.

The agreement provides funding for both Chariot and the Anchois gas project through upfront consideration, deferred consideration and potentially a full carry to first gas. There is potential to upscale the development and target further exploration prospectivity across the two licences, too.",https://www.investorschronicle.co.uk/ideas/2023/12/07/chariot-s-transformational-farm-out-is-underrated/,"Chariot (CHAR:11.6p), the Africa focused transitional energy group, has 
announced a farm-out agreement with Energean (ENOG:995p). The transaction 
covers its...",Investors' Chronicle,2023年12月07日
Chariot could soon announce a 'game-changing' deal,Chariot could soon announce a 'game-changing' deal,"Farm-out in Morocco close to concluding

Drilling on nearby Loukos licence to start early 2024

$19mn equity raise at 14p in July 2023

The key take from Chariot’s (CHAR:14.75p) interim results is that the Africa-focused energy group is close to concluding 'farm-out' negotiations on its flagship Anchois gas development project in Morocco.

Around 40 companies are interested and Chariot has received multiple offers from significantly larger exploration and development (E&P) companies. The offers are based on an upfront cash payment and Chariot retaining a material stake in both the offshore Lixus and Rissana licences, in which the Anchois project is based.

Analyst James McCormack at house broker Cavendish believes that “any farm-out may provide the financing of the capital expenditure to first gas, materially reducing the risk of dilution to shareholders”. However, to provide optionality for the project financing, the directors have lined up a debt consortium of European and Moroccan banks with investment bank Societe Generale.

Importantly, the front-end engineering design (FEED) phase of the project has now been completed, and the environmental social impact assessment is close to being finalised for submission to the Moroccan authorities for approval. It means it is nearing the point of the final investment decision.

Bearing this in mind, Chariot’s management team has been progressing discussions with Office National de l'Electricité et de l'Eau Potable (ONEE) to supply gas directly into the gas-hungry domestic market. The signing of a binding gas sales agreement (GSA) with ONEE to supply up to 60mn standard cubic feet per day (scf) of gas over a 10-year period on a take-or-pay basis is critical. That’s because it not only underpins project financing, but it allows additional expansion as the project develops.

Within Lixus, significant volumes of gas can be unlocked through further drilling. Three key prospects have been identified, all of which could be potential future development hubs and have tie-in capabilities with the planned Anchois infrastructure. At Rissana, Chariot’s team has mapped giant prospective plays with 2U estimates of 7Tcf, independently assessed by Netherland Sewell and Associates.

Chariot’s directors are also in discussions with European entities interested in signing export agreements. That’s because Anchois has an additional 45mn scf of spare ullage, of which some of the spare capacity could be used for export into the European gas market through Spain.

End game of Anchois farm-out process

Admittedly, it has taken time to reach this stage, but an imminent 'farm-out' announcement could be a game-changer for shareholders. It would enable the group to recoup some of the $50mn (£39.2mn) spent on the project and materially de-risk its retained interest.

A successful farm-out is likely to be the catalyst for a major re-rating given that Chariot’s market capitalisation of £148mn is less than 25 per cent of Auctus Advisers’ unrisked valuation of $839mn (£676mn) for the Anchois project. The valuation is based on Anchois’ 1C contingent resources of 365bn cubic feet (bcf) and 2C contingent resources of 637bcf. Both Cavendish and Auctus have a 60p per share core net asset value (NAV) valuation, or four times the current share price.

Drilling programme to start at nearby licence

A farm-out of the Anchois project is not the only newsflow on the horizon. Early next year, Chariot plans to commence a four-well drilling programme on a new onshore Moroccan licence, Loukos.

Located in a conventional, shallow gas play in a basin with a high historic success rate of 80 to 85 per cent and low development costs, it has geological similarities to Chariot's offshore licences, close to existing infrastructure, processing facilities and onshore pipelines for the Anchois gas project. Loukos is well located to supply the industrial offtake market, too, thus offering rapid monetisation of production through Chariot’s recently announced gas-to-industry partnership with Vivo Energy.

Targeting high-graded prospects ranging from 8-18bn cubic feet (Bcf) of best estimate prospective resource potential (Chariot preliminary internal estimates), each well will cost $3mn to drill. A $19mn equity raise in July provides the funding and one that advised supporting at the time (‘A fundraise worth backing’, 12 July 2023). It could be money well spent as McCormack at Cavendish estimates that a 10bcf onshore prospect at an industrial gas price of $11-$12 per million British thermal units could generate gas revenue of $100mn.

Although Chariot’s share price has flatlined since my last article – albeit the holding is showing a 390 per cent gain in my 2017 Bargain Shares Portfolio – it could easily double on a successful Anchois farm-out. Buy.

■ Simon Thompson's latest book Successful Stock Picking Strategies and his previous book Stock Picking for Profit can be purchased online at www.ypdbooks.com at £16.95 each plus P&P of £3.75, or £25 plus P&P of £5.75 for both books.",https://www.investorschronicle.co.uk/content/89600907-5f5c-5195-9dd1-d66376b0f4bc,"Shares in an African-focused energy group would easily double on the 
announcement.",Investors' Chronicle,2023年09月20日
賑災基金追加撥款7000萬 財會周三審議 多名議員竟缺席投票？︱Kelly Online,The Disaster Relief Fund will allocate an additional RMB 70 million. The Finance and Accounting Committee will review the issue on Wednesday. Many members of the House of Representatives were absent from the vote? ︱Kelly Online,"舉報

立法會正在放暑假，下月才正式復會，但周三早上（7日）有一場財務委員會特別會議，審議政府要求向賑災基金追加撥款7000萬元。近日立法會議員表現遭批評，「班長」廖長江向議會同僚發千字文，要求議員務必出席會議及投票，但明天會議卻有不少議員將缺席投票，究竟所為何事呢？

京津冀一帶早前發生洪災，港府從賑災基金原則上已批出約6500萬元捐助，予9個賑災項目，涉及9間機構，包括工聯會救災慈善基金、香港北京社團總會、世界宣明會、香港島各界社會服務基金會 、港區婦聯代表聯誼會、愛德基金會等。據聞，由於不少議員在上述機構有職位，例如擔任管理層、對會務有投票或決策權等，倘若參與財委會表決，會有直接利益衝突，因為會避嫌不投票。

財委會主席陳振英向《星島頭條》表示，收到多名議員表達關注，他會按例要求議員申報利益，有利益衝突的議員不能投票。

財委會主席陳振英向《星島頭條》表示，收到多名議員表達關注，他會按例要求議員申報利益，有利益衝突的議員不能投票，最好亦不要發言，但可以照樣出席會議。有建制派就笑言，在外界金睛火眼監察下，議員會積極開會，投票則非人人有份，但今次缺席理據就充分得多。

---",https://www.singtao.ca/6365061/2023-09-05/news-%E8%B3%91%E7%81%BD%E5%9F%BA%E9%87%91%E8%BF%BD%E5%8A%A0%E6%92%A5%E6%AC%BE7000%E8%90%AC+%E8%B2%A1%E6%9C%83%E5%91%A8%E4%B8%89%E5%AF%A9%E8%AD%B0+%E5%A4%9A%E5%90%8D%E8%AD%B0%E5%93%A1%E7%AB%9F%E7%BC%BA%E5%B8%AD%E6%8A%95%E7%A5%A8%EF%BC%9F%EF%B8%B1Kelly+Online/?variant=zh-hk,立法會正在放暑假，下月才正式復會，但周三早上（7日）有一場財務委員會特別會議，審議政府要求向賑災基金追加撥款7000萬元。近日立法會議員表現遭批評，「班長」廖長.,singtao.ca,2023年09月05日
Is a green hydrogen boom coming to Africa?,Is a green hydrogen boom coming to Africa?,,https://www.utilities-me.com/opinion/is-a-green-hydrogen-boom-coming-to-africa,"Gulf investors, such as private UAE firm AMEA Power and Saudi Arabia's ACWA 
Power, as well as Masdar, are interested in Africa's hydrogen potential,...",Utilities Middle East,2023年08月11日
How can Africa attract more green hydrogen investment?,How can Africa attract more green hydrogen investment?,"Green hydrogen production is becoming established as one of those new industries with a seemingly assured future in which African countries and their copious renewable energy resources are well positioned to play a significant role. More than 50 projects have been proposed across the continent to supply an expected surge in global demand for green hydrogen and products that depend on it.

Leading the way in North Africa are Egypt, Morocco and Mauritania, all well located to serve European markets. In sub-Saharan Africa, South Africa can count on local demand, as well as looking to export markets, with countries such as Angola, Namibia, Kenya and Djibouti also seeking to put their green hydrogen plans in train.

It’s easy to understand the buzz around the industry and the interest development finance institutions (DFIs) are showing in supporting some projects.

Hydrogen is a feedstock suitable for everything from decarbonising energy-intensive industries such as steel and ammonia production to power generation, fuelling some forms of transport and for energy storage.

But climate change concerns mean that its future is limited if traditional production processes, which usually require natural gas and produce a lot of carbon emissions, are used. However, when produced using electrolysis powered by renewable energy, hydrogen becomes a low-emission green fuel across its life cycle.

Green hydrogen’s potential as a versatile, green feedstock has prompted forecasts of rapid growth for the industry. Global demand for green hydrogen could grow sevenfold to 607m tonnes by 2050, according to research published in November 2022 by the Africa Green Hydrogen Alliance (AGHA), led by a group of six African states with high production potential.

Competitive renewables

African countries think they have a shot at catering for a significant slice of the pie, because they have access to some of the world’s cheapest renewable energy, at a time when the cost of electrolysers is also falling. Given that around 60% of hydrogen production costs come from energy inputs, Africa has a competitive edge in that regard at least.

“Solar photovoltaic technology has provided us with the cheapest electricity. [Green hydrogen] will cost below €2 per kg in several African countries by 2030, much lower than the current mass assumption of €5 and a stark contrast to the $60-70 [€55-65] paid for an oil barrel,” said Ajay Mathur, director general of the International Solar Alliance (ISA) in a December 2022 report on the sector.

The report, commissioned by the European Investment Bank, the ISA and the African Union, is boldly titled Africa’s Extraordinary Green Hydrogen Potential. It suggests that the industry could bring €1 trillion of investment to Africa and that the continent could be producing 50m tonnes of green hydrogen a year by 2035.

As with talk of future investment in most African economic sectors, there are a lot of “what ifs” in the various ambitious projections flying around regarding the potential of green hydrogen: investment in plants and the renewable energy to power them and the availability of enough electrolyser capacity and other specialised technology all need to be aligned. Hopes may be high, but the industry is only at an early stage – according to research company Rystad Energy, only 13 MW of the planned 114 GW of green hydrogen electrolysis capacity on its African database had reached a final investment decision by March 2023.

So, it remains to be seen how much investment will materialise across the green hydrogen project pipeline, and whether that investment will find its way to countries that have traditionally struggled to attract it.

Read more about Africa’s energy sector

Egypt and Morocco draw early investment

Some of the continental hotspots where investment is already starting to flow in are predictable. Egypt is strategically placed at the meeting point of three continents and has already proved an attractive investment target for companies seeking to supply natural gas to Europe. So, it is unsurprising that a country that has also invested heavily in renewable energy resources and has a track record in energy distribution is also leading the way in green hydrogen-related projects.

According to Rystad, Egypt has 21 hydrogen-related projects lined up for development. In the vanguard of the North African country’s push to establish itself as a global hub is a green hydrogen plant at Aik Sokhna in the Suez Canal Economic Zone (SCEZ) to supply existing local fertiliser plants operated by Fertiglobe.

Norway’s Scatec, which is leading the project, describes the facility as Africa’s first integrated green hydrogen plant, which when fully developed will consist of 100 MW of electrolysers, powered by 260 MW of solar and wind energy. Commissioning on the first phase of the project got underway in November 2022. The facility is envisaged as supplying up to 15,000 tonnes of green hydrogen as feedstock for production of up to 90,000 tonnes per year of green ammonia at Fertiglobe’s plants.

Larger projects in Egypt, targeting both export and domestic markets, are in the works. In March 2022, Scatec also signed a memorandum of understanding with Egypt for a $5bn project to build a green ammonia plant in the SCEZ with a production capacity of 1m–3m tonnes per year, mainly for export, using green hydrogen as feedstock.

Another project lined up for the SCEZ to target export markets is the Masdar Ain-Sokhna initiative, developed by Masdar and Hassan Allam Holding Group, which will produce 2.3m tonnes per year of ammonia fed by a 4 GW electrolyser plant. Globeleq is also developing a 3.6 GW electrolyser hydrogen project in the SCEZ, producing ammonia for export.

Morocco is also capitalising on its link with European markets to develop several hydrogen projects. The largest is the Amun facility, being developed by CWP Global and Bechtel, which will be able to output 900,000 tonnes per year of hydrogen. Meanwhile TotalEnergies-owned Total Eren is developing the Guelmim-Oued Nour project, targeting output of 710,000 tonnes per year of green hydrogen.

Mauritania aims high

A more surprising regional rival to well-established investment magnets like Egypt and Morocco is Mauritania, which sees green hydrogen production as a way to take advantage of its copious solar resources and support industrial development, which is currently being underpinned by development of the country’s natural gas resources.

If the mooted deals materialise, their impact on the country’s economy should be transformative. Mauritania is set to play host to Africa’s largest green hydrogen project, the $40bn Aman project, which is being developed by CWP Global. Its 15 GW electrolyser capacity will be powered by 18 GW of wind and 12 GW of solar capacity.

Another big hydrogen project in Mauritania’s pipeline is the Nour project, which could reach electrolyser capacity of 10 GW. The project is being developed by UK-based Chariot and Total Eren.

Another project is being developed by Infinity Power Holding – a joint venture between Egypt’s Infinity and Masdar – and German developer Conjuncta. This is expected to produce 8m tonnes per year of hydrogen derivatives supported by 10 GW of electrolyser capacity, with Germany a likely export market.

Activity in the rest of Africa is mainly focused on the south. Several projects have been announced in Namibia. These include the Tsau Khaeb initiative, being developed by local firm Hyphen Hydrogen Energy, which is hoping to attract investment of more than $9bn to produce 300,000 tonnes per year of green hydrogen, using 5 GW of renewable generation capacity and a 3 GW electrolyser. Construction could start in 2025 if permits and investment are in place.

South Africa taps domestic expertise

South Africa already has long-standing expertise in using hydrogen – albeit the relatively high-emission, non-green variety – in industrial processes, such as synthetic aviation fuel production. Now it plans to transition from “grey” to green hydrogen production, if it can tap sufficient quantities of its renewable energy resources, which are much in demand across the rest of the economy.

In December 2022, South Africa’s president, Cyril Ramaphosa, said the government had identified a R300bn ($16bn) investment pipeline for accelerated development under the country’s Green Hydrogen National Programme. South Africa has an added reason for the sector to succeed, because it accounts for about 75% of world production of platinum, a key ingredient for making polymer electrolyte membrane (PEM) electrolysers.

Investment drive ramps up

With other countries such as Angola, Djibouti and Kenya hoping to line up green hydrogen projects, prospects for a sector that could provide Africa with a much-needed economic boost look promising – if the investment keeps flowing.

Ensuring that happens was a major preoccupation at the Africa Green Hydrogen Finance Accelerator Forum, a meeting of African governments, renewable energy and green hydrogen project developers, DFIs and others, held in the Mauritanian capital Nouakchott in April 2023.

The forum issued its “Nouakchott Message”, calling on DFIs to back green hydrogen in Africa before the opportunity is lost. “African governments, in their efforts to enable the green hydrogen economy, are competing with regions with a significantly lower cost of capital and more resources to offer financial incentives. The energy transition will not succeed unless public institutions crowd in private capital for investments in the green energy sector in the developing countries and emerging economies,” the communiqué says.",https://african.business/2023/07/resources/with-e1trn-at-stake-how-can-africa-attract-green-hydrogen-investment,"African countries are in a race against time to establish themselves as 
renewables-driven hubs to supply escalating global demand for green 
hydrogen.",African Business,2023年07月04日
"Chariot and Total Eren’s Project Nour: A Gateway for Green Hydrogen in 
Mauritania","Chariot and Total Eren’s Project Nour: A Gateway for Green Hydrogen in 
Mauritania","Adonis Pouroulis, CEO of Chariot, unpacked the reasons why Mauritania is an ideal location for green hydrogen production, the benefits of the partnership with Total Eren for the project, Chariot’s plans to contribute to the local community, and the challenges associated with scaling up production.

What factors contribute to Mauritania being regarded as a favorable jurisdiction for the production of green hydrogen?

Mauritania is one of the best jurisdictions to produce green hydrogen.

The country has excellent wind resources and high solar radiation, which complement each other well, a lot of land, and a huge coastline of water that can be tapped into.

What factors contribute to Mauritania being regarded as a favorable jurisdiction for the production of green hydrogen?

Mauritania is one of the best jurisdictions to produce green hydrogen because it has excellent wind resources and high solar radiation, which complement each other well, a lot of land, and a huge coastline of water that can be tapped into. These factors allow for the low-cost production of green hydrogen, making it a very competitive market. The government is championing the ongoing development of this sector in the country by encouraging transparency and collaboration, and Mauritania is also favorably located with direct export routes into Europe.

How does the partnership between Chariot and Total Eren benefit the development of Project Nour?

Total Eren, a Total Energies affiliate, has excellent connections around the world, particularly with off-takers for green hydrogen. The company also has a great research and development department in green hydrogen, and the partnership benefits from access to Total Energies’ dedicated technical team. The partnership is a 50/50 split between the two companies, and we are co-developing the project. We have completed the pre-feasibility studies and are currently in the feasibility study phase, which will provide more information on the technical and financial aspects of the project.

In what specific ways does Chariot intend to ensure that the local community in Mauritania derives tangible benefits from the development of Project Nour, taking into account the socio-economic and environmental aspects of the project?

Chariot plans to ensure that the local community in Mauritania benefits from Project Nour by creating job opportunities and supporting the development of the country’s infrastructure. The project will require skilled labor to build the infrastructure for the green hydrogen project, which will provide significant job creation in the build phase, followed by permanent employment opportunities to run various operations. Chariot and Total Eren have experience building projects on the African continent and understand the importance of transferring skills, educating, and investing in the local community. Progressing this project will result in substantial investment in the country.

What are some of the biggest challenges that Chariot faces in terms of scaling up the production of green hydrogen, and how is the company addressing these challenges?

The biggest challenge that Chariot faces in terms of scaling up the production of green hydrogen is the evolving nature of the market. While it is known that hydrogen must be in the mix to achieve carbon net zero, how it will be used is still evolving. The biggest challenge is determining where the majority of hydrogen use will go, but there will be a focus on hard-to-abate sectors. One industry that has been identified is the green steel industry, as current steel production is responsible for 8-12% of all carbon dioxide emissions. The green ammonia market will be important too. The creation of partnerships in financing and developing these large scale projects will also be key across the whole industry, but with up to 10 GW of installed electrolysis, Project Nour could become one of the top 10 green hydrogen projects in the world.",https://energycapitalpower.com/chariot-and-total-erens-project-nour-a-gateway-for-green-hydrogen-in-mauritania/,"Energy Capital & Power spoke to Adonis Pouroulis, CEO of Chariot, who 
shared insights on the development of Project Nour in Mauritania.",Energy Capital & Power,2023年05月31日
How tourism is going off-grid in Saudi Arabia,How tourism is going off-grid in Saudi Arabia,"Once all the panels are in place, The Red Sea will have enough renewable capacity to prevent at least half a million tons of CO2 that would have otherwise gone into the atmosphere. That’s equivalent to the emissions from around 99,000 cars or 78,000 homes.",https://www.globalconstructionreview.com/how-tourism-is-going-off-grid-in-saudi-arabia/,"Red Sea Global has so far installed 680,000 photovoltaic panels at two big 
solar farms to power resorts and a new airport (Courtesy of Red Sea 
Global)...",Global Construction Review,2023年05月11日
Chariot Share Chat (CHAR),Chariot Share Chat (CHAR),"Chariot Information

London South East prides itself on its community spirit, and in order to keep the chat section problem free, we ask all members to follow these simple rules. In these rules, we refer to ourselves as ""we"", ""us"", ""our"". The user of the website is referred to as ""you"" and ""your"".

By posting on our share chat boards you are agreeing to the following:

You will only have one login account. Registering with multiple accounts is not allowed. Any user found to have more than one account on this site will have all, and any future accounts suspended permanently.

Your email and password must only be used by you. If a post is made under your account, it will be considered that it was posted by yourself.

Your account nickname must not be the same, or contain, listed company names or board members' names.

While debating and discussion is fine, we will not tolerate; rudeness, swearing, insulting posts, personal attacks, or posts which are invasive of another's privacy.

You will not ; discuss illegal or criminal activities. post any confidential or price sensitive information or that is not public knowledge. post misleading or false statements regarding the share price and performance. Such posts are deemed as market abuse, and may be reported to the appropriate authorities. post any private communication, or part thereof, from any other person, including from a member of the board of directors of a listed company. Such posts cannot be verified as true and could be deemed to be misleading. post any personal details (e.g. email address or phone number). post live price or level 2 updates. publish content that is not your original work, or infringes the copyright or other rights of any third party. post non-constructive, meaningless, one word (or short) non-sense posts. post links to, or otherwise publish any content containing any form of advertising, promotion for goods and services, spam, or other unsolicited communication. post any affiliate or referral links, or post anything asking for a referral. post or otherwise publish any content unrelated to the board or the board's topic. re-post premium share chat posts on regular share chat. restrict or inhibit any other user from using the boards. impersonate any person or entity, including any of our employees or representatives. post or transmit any content that contains software viruses, files or code designed to interrupt, destroy or limit the functionality of this website or any computer software or equipment. If you are going to post non-English, please also post an English translation of your post.

; If you are going to post non-English, please also post an English translation of your post.

The IP address of all posts is recorded to aid in enforcing these conditions. As a user you agree to any information you have entered being stored in a database. You agree that we have the right to remove, edit, move or close any topic or board at any time should we see fit. You agree that we have the right to remove any post without notice. You agree that we have the right to suspend your account without notice.

Please note some users may not behave properly and may post content that is misleading, untrue or offensive.

It is not possible for us to fully monitor all content all of the time but where we have actually received notice of any content that is potentially misleading, untrue, offensive, unlawful, infringes third party rights or is potentially in breach of these terms and conditions, then we will review such content, decide whether to remove it from this website and act accordingly.

Premium and Verified Members

Premium Members are members that have a premium subscription with London South East. You can subscribe here.

London South East does not endorse such members, and posts should not be construed as advice and represent the opinions of the authors, not those of London South East Ltd, or its affiliates.",https://www.lse.co.uk/ShareChat.html?ShareTicker=CHAR&share=Chariot-Ltd,"Let me put the valuation problem in another way: suppose CHAR decides to 
split the company into 3 separate business units: natural gas, renewables 
and green...",London South East,2023年05月06日
"Africa and Europe set to be the dynamos for the global green hydrogen 
economy","Africa and Europe set to be the dynamos for the global green hydrogen 
economy","Africa’s total announced electrolyzer pipeline capacity has reached 114 gigawatts (GW), with 61% of this tied to countries in Sub-Saharan Africa, according to Rystad Energy analysis. This African region has an announced electrolyzer pipeline of about 70GW, with Mauritania covering 50% of the total, followed by South Africa and Namibia. Sub-Saharan Africa holds a highly strategic position for the development of a successful green hydrogen economy as South Africa sits on about 90% of the world’s global platinum group metals reserves – critical for the production of polymer electrolyte membrane (PEM) electrolyzers.

The major impediment to building these mega projects and associated infrastructure will be investment. According to Rystad Energy research, just 13 megawatts (MW) of the planned 114 GW has reached a final investment decision to date. The continent’s access to land, low labor costs and renewable power potential has been attracting attention from further afield, with Germany signing offtake deals with Namibia and South Africa. Norway has taken a different approach by providing $8 million of funding to Scatec, a Norwegian renewable company, to develop green hydrogen projects in Egypt.

These initial moves are set to accelerate as Europe struggles with an ongoing energy crisis and seeks new partners. Part of the recently released European Union Green Industrial Plan seeks to promote renewable energy and green hydrogen projects across Africa, with an eye on establishing sustainable investment facilitation agreements to attract and expand regional investments. Germany alone intends to import 50% to 70% of its hydrogen to feed its domestic demand by 2030, with much being sourced from Africa. With plans to construct 17 GW to 21 GW of hydrogen-ready gas-fired power plants by 2030, Germany’s commitment to the green hydrogen economy is substantial. To facilitate imports, Germany recently launched a €900 million ($957 million) auction scheme called H2Global, securing purchase guarantees for hydrogen producers outside of Europe exclusively. According to Rystad Energy analysis, African states are currently in the best position to supply green hydrogen in the quantities Europe requires.

The global green hydrogen economy is beginning to take shape, with Africa and Europe becoming a dynamo of production and use. Africa’s unparalleled mineral reserves are critical for electrolyzer production and the region’s fantastic renewable potential combined with Europe’s prodigious production and import targets will not just alter energy flows, they will create them anew, Says Rajeev Pandey, clean tech analyst at Rystad Energy

Egypt and Morocco

According to Rystad Energy research, there are a total of 52 green hydrogen projects announced in Africa. The production curve shows a sharp increase after 2025 when these projects start ramping up production and reach 7.2 million tonnes by the end of 2035. Most of the announced projects will be producing ammonia as an end-product for export to Europe.

Egypt's unique geographical location at the crossroads of Africa, Europe and Asia, as well as its control of the Suez Canal, places the country in a strategic position to become a global green energy hub. With 21 projects in the pipeline, Egypt stands in top position in terms of green hydrogen-producing countries in Africa. Scatec struck an agreement with the Egyptian government for the development of a green ammonia facility producing up to 3 million tonnes per annum (tpa), which will be mainly exported to European and Asian markets. Another project looking for an export market in Europe is the Masdar Ain-Sokhna project, which will be developed by Masdar and Hassan Allam Holding Group using a 4 GW electrolyzer plant at SCZONE (Suez Canal Economic Zone), producing 2.3 million tpa of ammonia. Similarly, Globeleq announced it will develop a 3.6-GW electrolyzer project at SCZONE, producing ammonia for export to Europe and Asia. Other major green hydrogen projects are the ACME green ammonia project (400,000 tpa), the Fortescue-Egypt-gH2 project (300,000 tpa), and the SCZONE-ReNew Power project (200,000 tpa).

Morocco's Amun project, with an annual hydrogen capacity of 900,000 tpa and developed by CWP Global along with North American EPC player Bechtel, is the largest in Morocco. The Guelmim-Oued Nour project, announced by Total Eren, will be capable of producing 710,000 tpa of green hydrogen. Other projects contributing to green hydrogen in Morocco include the Hevo Ammonia Morocco project (31,000 tpa), the Masen Green Hydrogen project (8,400 tpa), and the Ben Guerir project (125 tpa).

Mauritania

Geographical proximity to the Mauritanian deepwater port of Nouadhibou and the large European market for exports make the green hydrogen project on Mauritania potentially very lucrative. Contributing to Mauritania’s pipeline capacity are the Aman project (with a production of 1.7 million tpa), the Nour Electrolyzer project (1.2 million tpa), and the Masdar-Infinity-Conjuncta green hydrogen project (1.36 million tpa). The $40-billion Aman green hydrogen project is being developed by CWP Global and is the largest green hydrogen project in Africa. It will have a 15 GW electrolyzer capacity, powered by 30 GW of combined solar and wind. The Nour project developed by Africa-focused transitional energy group Chariot Limited and Total Eren is the second-largest green hydrogen project in Mauritania with the potential to reach up to 10 GW of electrolysis. The $34-billion Masdar-Infinity-Conjuncta green hydrogen project expects to produce 8 million tpa of hydrogen derivatives using a 10-GW electrolyzer capacity. The project will have a strong connection with Germany in terms of both a technology provider and a potential offtaker. However, given their size, if either of these projects gets delayed, Mauritania’s target may be in question. Also, Mauritania’s Socieetee Nationale Industrielle et Mianieere signed a memorandum of understanding with ArcelorMittal to establish a palletization plant and a direct reduced iron (DRI) production plant in the country to produce 2.5 million tpa of green steel per annum.

Namibia

With the announced 3-GW Tsau Khaeb and the 2.5-GW Tumoneni projects, Namibia is gaining momentum in the green hydrogen economy. Namibian player Hyphen Hydrogen Energy will develop Tsau Khaeb, targeting a phased production of around 300,000 tpa with an estimated investment of $9.4 billion. The necessary feasibility, engineering and permitting processes are ongoing, with the hope of enabling construction to commence in January 2025 and commissioning of the first phase expected by the end of 2026.

The 42-MW Daures Green Hydrogen Village project secured a $15 million grant from the German Ministry of Education and Research to implement a pilot project over the course of 18 months. Also, French independent power producer HDF Energy aims to build the 50-MW Swakopmund project – Africa’s first integrated solar-hydrogen project. The developer awarded SLR Environmental Consulting the environmental impact assessment work. Namibia is also eyeing the development of three hydrogen valleys to be located at Kharas, Walvis Bay port and Kunene, respectively, where the goal is to produce green ammonia as an end-product for export.

Djibouti, South Africa and others

Djibouti has good solar, wind and geothermal resources. CWP Global signed an agreement with the government to develop a 10-GW renewable energy and green hydrogen hub. With this project, CWP Global becomes the biggest developer in the Africa . Fortescue Future Industries also signed a partnership with the Djiboutian government to conduct studies on the development of green hydrogen at two sites – one in north-Goubet and the other in Obock.

In South Africa, projects focusing on sustainable aviation fuel (SAF) are attracting significant attention. Sasol and a consortium comprising Linde, Enertrag and Navitas Holdings collaborated to produce SAF with the support of the German government’s H2Global auction platform. Sasol is exploring a feasibility study at the Secunda Synfuel plant and opportunities for possible export to Germany. Hive Hydrogen announced a $4.6-billion, 780,000-tpa Green Ammonia Plant with its dedicated power supply at the Coega Special Economic Zone alongside the Port of Ngqura. The German government has also approved a €15 million subsidy for chemicals company Linde to fund the HySHiFT renewable hydrogen project in Mpumalanga, which is being pursued in collaboration with Sasol, Enertrag and Hydregen Energy. The companies plan to construct a facility producing e-kerosene using a 200-MW electrolyzer plant.

Other Sub-Saharan countries have also announced green hydrogen projects, including Angola’s 300-MW green ammonia facility being developed by Sonangol that will export around 280,000 tpa of green ammonia to Germany, and Kenya’s 300-MW green ammonia and green fertilizer facility powered by existing geothermal energy.

Contacts

Rajeev Pandey

Analyst clean tech

Phone: +47 24 00 42 00

rajeev.pandey@rystadenergy.com

Victor Ponsford

Media Relations Manager

Phone: +47 94 97 49 77

victor.ponsford@rystadenergy.com

About Rystad Energy

Rystad Energy is an independent energy research and business intelligence company providing data, tools, analytics and consultancy services to the global energy industry. Our products and services cover energy fundamentals and the global and regional upstream, oilfield services and renewable energy industries, tailored to analysts, managers and executives alike.

Rystad Energy’s headquarters are located in Oslo, Norway with offices in London, New York, Houston, Aberdeen, Stavanger, Rio de Janeiro, Singapore, Bangalore, Tokyo, Sydney and Dubai.",https://www.rystadenergy.com/news/africa-and-europe-set-to-be-the-dynamos-for-the-global-green-hydrogen-economy,"Africa's total announced electrolyzer pipeline capacity has reached 114 
gigawatts (GW), with 61% of this tied to countries in Sub-Saharan Africa,...",Rystad Energy,2023年03月20日
"Morocco, Egypt Commit to Foster Climate Cooperation","Morocco, Egypt Commit to Foster Climate Cooperation",Click allow to get notifications on every article we post.,https://www.moroccoworldnews.com/2022/11/352338/morocco-egypt-commit-to-foster-climate-cooperation,"Morocco and Egypt have signed a memorandum of understanding (MoU) on the 
sidelines of the UN Climate Change Conference (COP 27) in a bid to develop 
joint...",Morocco World News,2022年11月11日
"Gaia Energy, H2Pro Launch Green Hydrogen Demo Project in Morocco","Gaia Energy, H2Pro Launch Green Hydrogen Demo Project in Morocco",Click allow to get notifications on every article we post.,https://www.moroccoworldnews.com/2022/11/352302/gaia-energy-h2pro-launch-green-hydrogen-demo-project-in-morocco,"Morocco's renewable energy developer Gaia Energy and Israel's 
hydrogen-focused startup H2Pro have partnered to develop a demonstration 
(demo) green hydrogen...",Morocco World News,2022年11月09日
