title,title_translated,content,link,snippet,source,date
雲豹能源跨界足壇 支持台北海洋雲豹足球隊踢出「豹」發力,"Clouded Leopard Energy crosses over into football to support the Taipei Ocean Clouded Leopards Football Team in playing the ""Leopards""","CNEWS匯流新聞網記者李映萱／台北報導

國內再生能源整合服務商雲豹能源（6869）長期支持體育運動，近年不但在幼兒迷你足球發展扮演重要推手，去年起更冠名贊助「台北海洋雲豹」5人制足球隊，12日將於中華五人制足球FS1聯賽開幕戰登場，迎戰同樣為能源公司支持的嘉義市天晴足球俱樂部，能源界之間的另類較勁將在足球場上一觸即發。

雲豹能源發言人張建偉表示，公司成立初期就針對多項體育項目投入資源，包含幼兒迷你足球、聽障棒球、無舵雪橇，更成立職業籃球隊，持續耕耘台灣體育界。而足球本為雲豹能源長期關注的體育項目，因此在去年得知海洋大學要成立5人制足球時就決定全力支援，很高興可以與海洋大學冠名為台北海洋雲豹隊。

台北海洋雲豹隊以台北海大的球員為班底，另外網羅4名巴拉圭籍外援，包括雷內．比利亞爾巴、維森特．帕文、喬爾．雷卡爾德、恩里克．佛朗哥，還找來了目前在中國打拚的紀聖珐。

紀聖珐是台灣近十年最強的5人制球員，還曾赴西班牙挑戰職業5人制足球賽，這次邀請他加入，希望借重他多年旅外踢職業聯賽的經驗，提供同隊年輕球員更多經驗傳承，提昇台北隊戰力。

張建偉也分享在招募選手時遇到的困難，因為一級選手們對台灣不是那麼了解，在解說台灣新聯盟、新制度時，花了不少功夫說服。另外，語言溝通也是一個難關，球員大多都用西班牙文溝通，如何把中文專業術語翻譯成他們能了解的西班牙語，是球隊要克服的問題，也期待他們加入可為球隊帶來更大的化學反應。

雲豹能源支持多元運動蓬勃發展，連續7年執行幼兒足球公益計畫，支持弱勢族群圓夢，贊助雲豹聽障騎士棒球隊與無舵雪橇，跨界組成台啤雲豹職籃隊，以ESG實踐者之姿提升社會價值，落實企業社會責任。

照片來源：CNEWS匯流新聞網資料照

《更多CNEWS匯流新聞網報導》

熙特爾儲能進駐南軟戰情中心 曝光業界首創AI雲平台

跨界強強聯手！雲豹能源x博訊生技打造零碳排新解方

【文章轉載請註明出處】",https://news.owlting.com/articles/425947,CNEWS匯流新聞網記者李映萱／台北報導國內再生能源整合服務商雲豹能源（6869）長期支持體育運動，近年不但在幼兒迷你足球發展扮演重要推手，去年起更冠名贊助「台北...,OwlNews,2023年08月04日
熙特爾儲能進駐南軟戰情中心 曝光業界首創 AI 雲平台,Xiter Energy Storage enters NanSoft War Information Center and exposes the industry’s first AI cloud platform,"CNEWS匯流新聞網記者李映萱／台北報導

儲能服務商熙特爾新能源，近年於綠能產業展露頭角。熙特爾甫於7月底進駐南港軟體科學園區，對外宣布引領EMS電能管理系統團隊，為企業發展寫下新里程碑。

熙特爾進駐當天舉辦盛大迎賓酒會，現場蒞臨近百位貴賓，包括太陽光電龍頭中租能源、關係企業立德電子、協禾國際董事長、資育公司董事長、矽谷創世集團，以及儲能安全認證單位工研院、台灣大電力、德國萊因TÜV及暐誠國際驗證，全球智慧能源管理領導公司施耐德，資通訊領導公司MOXA，電源供應器大廠台達電、大同重電、PE，有及光電、大三得光電，與熙特爾產學合作的臺大賽車隊等代表皆蒞臨祝賀，為企業新總部揭開完美序幕。

熙特爾於2017年創立迄今，深耕儲能專業領域，擁有7項專利與發明技術，更以新創經營模式壯大版圖。此次進駐南港軟體科學園區後，首度對外曝光戰情中心「SEETEL雲平台」備受外界驚豔。

此套即時智慧管理系統由熙特爾團隊歷時5年獨家研發完成，結合EMS電能管理系統、維運BIM、以及AI人工智慧等大數據分析，不僅能透過即時數據監控，提供最佳化演算並延長儲能產品週期，更導入儲能案場模擬功能以及AR擴增實境技術，有效建立標準作業流程、提升管理品質，為業界首創。

熙特爾董事長林聖澤表示，團隊秉持創新腳步，打造出具有事前預測、即時反應分析的SEETEL智慧系統，它不僅整合系統大量資訊，將儲能系統持續維持在最佳反應時間，為合作夥伴提供高效率維運量能。透過這套系統為台電執行能力做深入測試，創造出1天同時完成4個儲能案場的監控紀錄，這不僅創下業界儲能維運管理即戰力之最，也為熙特爾樹立全新里程碑。

熙特爾營運規模持續成長，總經理陳伯勳說，因應全球儲能需求提升，熙特爾不只選擇入駐了南港軟體科學園區，預計在今年擴展30%內部人才需求，期許透過更多專業人才加入，打造最完整儲能維運團隊，未來能成為國內首屈一指儲能一站式服務品牌。

照片來源：CNEWS匯流新聞網資料照

《更多CNEWS匯流新聞網報導》

全台首家擁有農電共生電廠 遠傳承諾2040年百分百採用再生能源

北台首座風訓中心揭牌 能源局：2025台海域將架逾500座風力發電機

【文章轉載請註明出處】",https://news.owlting.com/articles/423974,CNEWS匯流新聞網記者李映萱／台北報導儲能服務商熙特爾新能源，近年於綠能產業展露頭角。熙特爾甫於7月底進駐南港軟體科學園區，對外宣布引領EMS電能管理系統團隊，...,OwlNews,2023年08月02日
台積電以外台廠難買綠電｜經濟部設計擔保機制助攻離岸風電開發商融資,It is difficult to buy green electricity from Taiwanese factories other than TSMC | The Ministry of Economic Affairs designed a guarantee mechanism to assist offshore wind power developers in financing,"今周刊舉辦「新能源國際論壇」來到第七屆，今年以「能源新賽局 供應鏈減碳大對策」為題，邀請 各界分享最新布局。(圖／今周刊提供)

【警政時報 薛秀蓮/台北報導】

全球經濟逐漸復甦，各國紛紛加速發展再生能源以因應油氣供應衝擊。為探討能源新賽局及供應鏈減碳大對策，《今周刊》舉辦了第七屆「新能源國際論壇」，邀請了多位業界專家分享最新發展。

在離岸風電開發方面，面臨著全球搶船搶葉片以及國內企業信評不足等挑戰。經濟部部長王美花表示，政府正設計擔保機制以讓買家能夠買得到綠電，並讓離岸風電開發商更容易融資。此外，國內大廠也反映國際客戶對2030年前的綠電要求很明確，因此政府與廠商溝通如何買到太陽光電以及2025年前如何下訂。

《今周刊》發行人梁永煌指出，台灣能源轉型在今年展現卓越成績，風光發電在今年7月7日中午達到806.5萬瓩，風、光電雙創歷史新高。然而，在太陽光電開發時，須重視土地取得問題。太陽光電產業永續發展協會理事長蔡佳晋指出，台灣農地不比日本少，因此需協調、說明太陽光電開發對漁業、農業等的影響。

再生能源產業首席執行長Matthew Warren分享，世界上僅有水力發電、再生能源和核能可達到規模化，但目前大多數國家的能源主要仍來自化石燃料。台灣需要穩定廉價能源以發展經濟，但同時需要考慮國安及去碳化，才能應對碳排的貿易風險。然而，台灣的住宅、產業型態和地理環境都不適合大規模發展再生能源，因此他對於台灣在這個世紀內把再生能源發展為唯一電力來源的做法抱有疑慮。

中租控股策略長廖英智表示，政府從一開始就扮演重要角色。他指出，台灣在太陽能、風電是亞洲先進者，在太陽光電從面板生產到實際營運都非常有經驗。未來應該有機會往海外，把在能源產業的實力轉換為未來商機。

熙特爾新能源董事長林聖澤推出一站式能源管理，打造可靠的儲能系統。他提到，在設計儲能系統時要確保安全，並呼籲大家從科學來理性看待。

經濟部部長王美花。(圖／今周刊提供)

大亞綠能董事暨聚恆董事長周恒豪分享公司最新位於台南七股的志光漁電共生案場。他指出，太陽能光電業者在開發太陽光電的同時，透過養殖技術提升漁業整體發展及漁民權益，創造以漁業為主、光電效益加成、地主租金增加與活絡漁村福祉的多贏效果。

明基佳世達集團成員、達昇能源總經理鄭家樑指出，ESG的發展已經從大企業逐漸深入到中小企業。他提到，從綠電的使用來看，自建綠能的費用優於從外部採購綠電。

台亞風能總經理劉弟勇表示，目前國內離岸風電已走入第三階段區塊開發，看好後市。台亞提供高薪月薪攬才及暑期工讀金延攬優秀人才，專注在離岸風場開發、規劃設計、工程建置、運維管理與風場資產管理等領域。

原始新聞來源 台積電以外台廠難買綠電｜經濟部設計擔保機制助攻離岸風電開發商融資 警政時報.",https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%BB%A5%E5%A4%96%E5%8F%B0%E5%BB%A0%E9%9B%A3%E8%B2%B7%E7%B6%A0%E9%9B%BB-%E7%B6%93%E6%BF%9F%E9%83%A8%E8%A8%AD%E8%A8%88%E6%93%94%E4%BF%9D%E6%A9%9F%E5%88%B6%E5%8A%A9%E6%94%BB%E9%9B%A2%E5%B2%B8%E9%A2%A8%E9%9B%BB%E9%96%8B%E7%99%BC%E5%95%86%E8%9E%8D%E8%B3%87-085043293.html,"【警政時報薛秀蓮/台北報導】 全球經濟逐漸復甦，各國紛紛加速發展再生能源以因應油氣供應衝擊。為探討能源新賽局[…] 
原始新聞來源台積電以外台廠難買綠電｜經濟部設計...",Yahoo新聞,2023年07月26日
特企／能源轉型開始！經濟部擔保機制 助攻離岸風電開發商融資,Special Enterprise/Energy Transformation Begins! Guarantee mechanism of the Ministry of Economic Affairs to assist offshore wind power developers in financing,斷言「下一個肯定是柯文哲」！黃暐瀚曝背後原因 全場笑翻了,https://www.nownews.com/news/6208310,全球經濟迎接復甦，產業重新啟動的同時，電力供應成為不可或缺關鍵，尤其俄烏戰爭引發油氣供給衝擊，更加速再生能源發電的急迫性。《今周刊》7/24舉辦第七屆「新能源國...,NOWnews今日新聞,2023年07月25日
新能源國際論壇》中租控股：台灣可把發展綠電經驗轉為海外商機熙特爾：儲能應用廣，從設計確保安全,New Energy International Forum》Chailease Holdings: Taiwan can turn its experience in green power development into overseas business opportunities Xiter: Energy storage has wide applications and ensures safety through design,"中租控股策略長廖英智周一（7/24）在《今周刊》舉行的2023第七屆新能源國際論壇表示，中租2010年投入綠能產業至今發現，不論是太陽光電或風力發電，政府從一開始就扮演重要角色。如果在初期官方對外溝通就有一定的強度及廣度，今天綠能產業發展就可能更順利。 廖英智也認為，台灣或許是綠能的後進國，但在太陽光電及風電均堪稱是亞洲的先進國家，未來可以探索把我們累積的經驗及實力，輸出到日韓等亞洲國家，把經驗轉化為海外商機。 熙特爾新能源董事長林聖澤則指出，儲能系統的應用很廣，從太陽光電、風電、用電大戶到商辦大樓都用得到。隨著儲能應用逐步擴展至台灣各地，他希望大家要從科學的角度了解儲能系統的安全，因為「所有的安全都是設計來的」。

中租2010年踏入綠能 從節能、儲能到售電都有

中租控股策略長廖英智周一以「從中租經驗看綠能產業的發展」為題演講時介紹，中租的租賃服務始於1977年，核心策略是聚焦利基市場，並於2010年踏進綠能領域。

中租的永續發展策略，包括了從自身做起、發揮影響及能源轉型等三大主軸，在綠能利基市場是從融資開始，因為早期的綠能業者多為中小企業，難以從傳統金融業者取得資金。

在綠能利基市場的第二步是自建，也就是中租身為金融業者，自己切入綠電市場，在客戶的廠房或農舍屋頂蓋太陽光電電廠。

第三步是投資，與太陽能系統建置商（EPC）合作，積極收購太陽能電廠。

第四步是綠電，包括了RE100、用電大戶條款等。

在開創綠能事業上，中租控股早已跳脫純粹的融資，而是分成以下六大項目分別投入。

1. 節能：與能源技術服務業者（ESCO），在規畫及融資上合作，把使用節能設省下來的電費，用來攤還節能設備的費用。

2. 創能，也就是自建或投資太陽能電廠，如今已超過3000座，裝置容量達到1GW（Gigawatt，百萬瓩），預估年減碳輛69.5萬噸。

3 儲能：參與台電的電力交易平台。

4. 售電：參與再生能源憑證等綠電交易。

5. 多元綠能：研究小水力發電及地熱發電等綠能來源。

6. 循環材料：研究回收太陽能板，促進低碳再利用。

「台灣在太陽能、風電 已經是亞洲先進者」

廖英智在座談時，就中租在綠電領域的心得提到，台灣可以思考如何將這幾年發展綠能的經驗，轉換為海外商機。

「台灣在綠能是後進者，但今天在太陽能、風電已經是亞洲的先進者，像是離岸風電的發電能量，未來推動的案場，我們累積了經驗、培養了人才；在太陽光電從面板生產到實際營運，都非常有經驗。」

「如果有機會，應該要把這些經驗輸出，因為日本、韓國接下來也要推動離岸風電，政策上也希望積極支持岸上的太陽能及風電。」

「我們在台灣很快累積了一些經驗和能力，未來應該有機會往海外，把在能源產業的實力轉換為未來商機。」

熙特爾推一站式能源管理 打造可靠的儲能系統

熙特爾新能源董事長林聖澤則介紹，熙特爾成立於2017年，惟在鋰電池行業已投入20多年，從圓柱體電池、軟包電芯、三元鋰鐵電池等都有著墨。

熙特爾主要是做高壓電及大電流的應用，高壓電是從400伏特、750伏特到1500伏特都有；大電流則是從1502安培、300安培、1000安培至2000安培都有。

他說明，該公司以一站式能源管理，打造可靠的儲能系統，從一開始的案場開發、併網申請、設計審查、統包工程、案場審查、能力測試，到維運代管都有。

受惠政府推動能源轉型及電力改革，民間得以參與民營電廠的業務。

熙特爾2021年開始投入，到了2022年9月有2MW（megawatt，千瓩）上線，到今年2月則有21.6MW上線。

林聖澤在座談時，對於如何看待有儲能案場在地方受到民眾抗議，做了以下說明，並希望大家從科學來理性看待。

「我們所有的設計，都有技術含量。」

「早期特斯拉把12000顆電池塞到電池系統裡面，如果是一個1MW儲能案場，可能要塞到3、4萬顆電池。如果以目前技術及堆疊擺設，所有的安全都是設計來的，不論是三元或鋰鐵（電池）都是。」

「我想呼籲（大家認知）的是，所有的安全都是設計來的，只是你有沒有在安全界線內做設計規範。」",https://www.businesstoday.com.tw/article/category/183015/post/202307240041/,中租控股策略長廖英智周一（7/24）在《今周刊》舉行的2023第七屆新能源國際論壇表示，中租2010年投入綠能產業至今發現，不論是太陽光電或風力發電，政府從一開始就扮演...,今周刊,2023年07月24日
2023新能源國際論壇｜能源新賽局X 供應鏈減碳大對策,2023 New Energy International Forum｜New Energy GameX Major Countermeasures for Supply Chain Carbon Reduction,"Matthew Warren

澳大利亞潔淨能源委員會前任 首席執行長

Matthew Warren 是澳大利亞氣候和能源領域的知名評論家。他曾擔任再生能源產業首席執行長，管理澳大利亞能源委員會和潔淨能源委員會。同時也是澳洲普立茲新聞獎之稱的沃克利獎（Walkley Awards）提名書籍 Blackout 的作者，以及《澳大利亞金融評論》能源和氣候問題的定期撰稿人。",https://events.businesstoday.com.tw/2023/newenergyforumwind/,台灣能源發展正在關鍵轉骨期，你跟上了嗎？該如何讓再生能源走入全民家門，從日常生活與產業，結合儲電、分配、運送的多種形態，建構完整的綠能生態圈，為台灣迎來一個...,今周刊,2023年07月24日
克服再生能源不穩天性,Overcoming the unstable nature of renewable energy,,https://www.ctimes.com.tw/DispArt/tw/%E5%86%8D%E7%94%9F%E8%83%BD%E6%BA%90/%E5%84%B2%E8%83%BD/230426172861.shtml,進入2023年以來，不僅距離各國邁向2050年淨零碳排目標更進一步，歐洲也因為度過中止俄羅斯天然氣管道之來的首次嚴冬，將加速能源轉型。台灣身處孤島型電網，...,CTIMES,2023年04月26日
儲能新秀調頻備轉容量第一！ 熙特爾異軍突起,Energy storage rookie ranks first in frequency modulation backup capacity! The sudden rise of Xiter,"匯流新聞網記者許哲綱／台北報導

德國近日正式告別核能，關閉國內最後三座核電廠，國際能源總署（IEA）發布2023年全球電力市場報告指出，未來五年，再生能源將成為全球主要電力成長來源。針對間歇性能源的不穩定性，台電自2021年攜手民間企業打造調頻備轉輔助服務系統（AFC），以儲能作為穩定電網的重要幫手。在競爭激烈的儲能市場中，新秀熙特爾新能源短短兩年期間，已經交出電力交易平台調頻備轉容量第一名的成績。

專精客製化電池模組設計、電源管理技術，熙特爾表示，從案場設計、建置到維護管理都能一手包辦，自2017年成立以來，憑藉專業的技術能力及負責的營運態度，在競爭激烈的儲能產業中嶄露頭角。是全台第一家企業啟用台達電1500V電力轉換系統，也是全國第一家取得德國萊茵（TUV）戶外儲能現地試驗認證通過的公司，與能源局、中山科學研究院等單位也有豐富的研究成果。

熙特爾新能源董事長林聖澤表示，儲能產業的挑戰相當大，團隊在擁有深厚技術基礎的同時，仍不懈於學習與創新，這是公司前進的最大動力。林聖澤曾任系統電子智能電池研發處長、喬信電池共同創辦人，專精於電池領域。他說，公司的管理層都有20年以上產業資歷，再加上專業的團隊成員，能克服許多困難，目標是成為儲能業界的技術領先者。

熙特爾新能源總經理陳伯勳同時任職創投公司、創世投創董事長，也是雲豹能源共同創辦人，擁有財務與再生能源產業經歷，加速熙特爾在短時間內快速成長。對於公司營運規劃，他表示，短期內拚速度，廣設案場提升市場能見度，中期目標則是拚數量也拚質量。

陳伯勳說明，在數量方面，公司目前手上的規畫案包括200MW台電E-dReg設置案、5.3MW台電dReg設置案、6.4MW光儲設置案等，目標是在2025年前累積500MW裝置容量；質量部分將打造專業的維運團隊，深化EMS（能源管理系統）研發，往能源聚合商的角色邁進。長期規劃目標帶領公司上市，預計2026完成IPO。

淨零排放成為世界趨勢，台灣儲能市場後勢看漲，林聖澤指出，公司把每個計劃都當成自己的孩子用心呵護、全心經營，確保所有案場的系統都能穩定運作，持續產出最大效能，為客戶創造價值，也為地球環境盡一份心力。

照片來源：CNEWS資料照

更多匯流新聞網報導：

二手拍賺錢還能抽AirPods 3 旋轉拍賣響應世界地球日

購屋高齡化！永慶房產集團曝這區間增3%

【文章轉載請註明出處】",https://cnews.com.tw/%E5%84%B2%E8%83%BD%E6%96%B0%E7%A7%80%E8%AA%BF%E9%A0%BB%E5%82%99%E8%BD%89%E5%AE%B9%E9%87%8F%E7%AC%AC%E4%B8%80%EF%BC%81%E7%86%99%E7%89%B9%E7%88%BE%E7%95%B0%E8%BB%8D%E7%AA%81%E8%B5%B7/,"匯流新聞網記者許哲綱／台北報導. 
德國近日正式告別核能，關閉國內最後三座核電廠，國際能源總署（IEA）發布2023年全球電力市場報告指出，未來五年，再生能源將成為...",匯流新聞網,2023年04月20日
熙特爾新能源聯手施耐德電機 打造一站式數位儲能、節能方案,Xiter New Energy joins forces with Schneider Electric to create a one-stop digital energy storage and energy-saving solution,"隨著環保法規修正、供電穩定性挑戰，以及中華民國政府分別於2022年及2023年兩度調漲電價，當中最高調幅達17%，都將使得台灣企業成本顯著提升，凸顯出布局能源轉型刻不容緩，進而帶來新一波儲能、節能等能源管理商機。熙特爾新能源（以下簡稱熙特爾）攜手能源管理及自動化領域的數位轉型領導者法商施耐德電機，提供企業深度客製化的能源解決方案。

藉由串連施耐德電機工業物聯網硬體（可程式邏輯／運動控制器 Modicon M262與先進讀表／電表PowerLogic ION9000）、圖形化SCADA監控系統BLUE Open Studio（B.O.S.）與連網控制平台EcoStruxure Power Monitoring Expert，熙特爾發揮施耐德電機先進的物聯網科技與穩定的軟硬體生態系，提供業界兼顧彈性、效率、性能與安全的一站式能源解決方案。

熙特爾是電池技術整合與儲能系統應用的新創公司，為客戶提供電池（力）系統設計與製造，量身定製解決方案，提供儲能系統一站式服務。範圍包含案源開發，工程統包的規劃、採購、建置，及設備維運。應用領域則涵蓋併網型儲能電廠（台電輔助服務）、用電大戶需求、RE100企業、建築及各式儲能需求。

近期，也積極導入BIM建築資訊模型（Building Information Modeling）等，透過不斷與各產業交流、聯盟，尋求自我突破。因應市場的客製化需求，熙特爾不以單一系統應對所有案場，而主打針對不同企業適時適地配置相對應的設備並規畫整體系統。

同時，配合業主需求，在有限的時間內快速完成設計與部署，並提供即時技術服務，以確保能源方案配合案場建置時程、順利上線。熙特爾原訂自行開發軟硬體，但發現獲得安全認證、建立知名度與尋找經費來源等前期實務均須投入大量時間與精力，對新創企業有限的能力與資源為極大挑戰，因此選擇攜手施耐德電機合作。

熙特爾新能源總經理陳伯勳表示，「在大環境的能源匱乏與企業綠色轉型趨勢中，我們非常看好儲能、節能等能源管理的蓬勃發展。能源管理服務必須安全、精確且即時，最重視產品的高效與穩定性。藉由與全球化、生態系完整的產業龍頭施耐德電機合作，我們可以快速針對客戶需求打造最適合的軟硬體解決方案，展現出我們團隊快速創新的核心競爭力。與施耐德電機合作的過程中，我們一直都非常放心，並且有信心透過施耐德電機的產品打造經得起驗證的服務，進而協助企業降低營運成本、兼顧環境永續。」

施耐德電機解決方案助熙特爾面面俱到

熙特爾大量採用施耐德電機的產品與服務，以協助顧客打造客製化模組、減少軟硬體平台的適配時間，並提供兼具效率、性能與安全的解決方案。透過施耐德電機完整的產品線與垂直整合效益，熙特爾得以強化產品競爭力並提升服務品質：

• 一條龍整合軟硬體並視覺化呈現：施耐德電機具有豐富且完備的軟硬體生態系，協助熙特爾打造高效率的整合方案。如部署工業物聯網可程式邏輯/運動控制器 Modicon M262管理儲能系統裡的電池狀態同時監測消防與濕度、運用BLUE Open Studio（B.O.S.）SCADA監控系統將各式數據圖形化呈現，並透過連網控制平台EcoStruxure Power Monitoring Expert完整監控、並分析台電供電狀況與廠區能源使用情形。熙特爾透過此整合方案建構出視覺化的案場狀態，較原始數據更加直觀容易理解，不僅降低工程人員的學習成本，也獲得顧客正面反饋。

• 優於台電標準的精度與速度性能：儲能系統需即時監測電網狀況並做出響應。先進讀表／電表 PowerLogic ION9000可精確且快速的量測電力系統的頻率、電壓、電流等訊息，其效能更超越台電要求的0.01Hz及每秒10筆的讀值，使得熙特爾能源管理系統能主動提前掌握趨勢變化，因此受到台灣多數儲能案場採用。以熙特爾目前上線的新店案場為例，累積服務品質指標已超過99%。

• 安規認證完整與完善的資安設計：在挑選零組件與平台時，熙特爾非常注重產品符合國際與台灣的安規驗證及資安要求。施耐德電機各項產品不僅獲得世界級的完整認證，也在網路資訊安全維護上具備良好根基、得以確保儲能系統安全運行。

• 系統穩定、容易拓展：儲能系統不僅需24小時運作，更規劃維運10年以上。施耐德電機旗下產品以高穩定性著稱，同時擁有豐富且完整的上下游產品，能協助企業輕鬆維護進而銜接未來的拓展計畫。

鑒於施耐德電機不斷精進產品性能並開發創新應用，未來熙特爾將進一步擴大跟施耐德電機的合作，並著重在強化案場的電力備援、增加物聯網感測器與提升雲端監控能力。目前規劃引進長時間、分散式儲能的大型不斷電系統（UPS）以支援保全、消防等環境監測需求、導入中壓室內真空斷路器（VCB）及空氣斷路器（ACB）等安全可靠的數位配電系統，並結合EcoStruxure 工業擴增實境顧問協助工作人員運用行動裝置的擴增實境（AR）快速上手並操作儀器。",https://www.digitimes.com.tw/tech/dt/n/shwnws.asp?id=0000661035_BY71VP912F8AF56LPVUJ3,熙特爾新能源（以下簡稱熙特爾）攜手能源管理及自動化領域的數位轉型領導者法商施耐德電機，提供企業深度客製化的能源解決方案。,DIGITIMES,2023年04月18日
熙特爾新能源聯手施耐德電機 打造一站式數位儲能、節能方案,Xiter New Energy joins forces with Schneider Electric to create a one-stop digital energy storage and energy-saving solution,"隨著環保法規修正、供電穩定性挑戰，以及台灣政府分別於2022年及今（2023）年兩度調漲電價，當中最高調幅達17%，都將使得台灣企業成本顯著提升，凸顯出佈局能源轉型刻不容緩，進而帶來新一波儲能、節能等能源管理商機。熙特爾新能源（熙特爾）攜手施耐德電機，提供企業深度客製化的能源解決方案。

藉由串連施耐德電機工業物聯網硬體（可程式邏輯/運動控制器Modicon M262與先進讀表/電表PowerLogic ION9000）、圖形化SCADA監控系統BLUE Open Studio（B.O.S.）與連網控制平台EcoStruxure™ Power Monitoring Expert，熙特爾發揮施耐德電機先進的物聯網科技與穩定的軟硬體生態系，提供業界兼顧彈性、效率、性能與安全的一站式能源解決方案。

熙特爾是電池技術整合與儲能系統應用的新創公司，為客戶提供電池（力）系統設計與製造，量身訂做解決方案，提供儲能系統一站式服務。範圍包含案源開發，工程統包的規劃、採購、建置，及設備維運。應用領域則涵蓋併網型儲能電廠(台電輔助服務)、用電大戶需求、RE100企業、建築及各式儲能需求。

近期，也積極導入BIM建築資訊模型（Building Information Modeling）等，透過不斷與各產業交流、聯盟，尋求自我突破。因應市場的客製化需求，熙特爾不以單一系統應對所有案場，而主打針對不同企業適時適地配置相對應的設備並規畫整體系統。

同時，配合業主需求，在有限的時間內快速完成設計與部署，並提供即時技術服務，以確保能源方案配合案場建置時程、順利上線。熙特爾原訂自行開發軟硬體，但發現獲得安全認證、建立知名度與尋找經費來源等前期實務均須投入大量時間與精力，對新創企業有限的能力與資源為極大挑戰，因此選擇攜手施耐德電機合作。熙特爾新能源總經理陳伯勳表示，在大環境的能源匱乏與企業綠色轉型趨勢中，非常看好儲能、節能等能源管理的蓬勃發展。能源管理服務必須安全、精確且即時，最重視產品的高效與穩定性。藉由與全球化、生態系完整的產業龍頭施耐德電機合作，熙特爾可以快速針對客戶需求打造最適合的軟硬體解決方案，展現出團隊快速創新的核心競爭力。與施耐德電機合作的過程中，有信心透過施耐德電機的產品打造經得起驗證的服務，進而協助企業降低營運成本、兼顧環境永續。",https://netadmin.com.tw/netadmin/zh-tw/snapshot/A686F22B0EA844238A6743693D6EC42D,熙特爾是電池技術整合與儲能系統應用的新創公司，為客戶提供電池（力）系統設計與製造，量身訂做解決方案，提供儲能系統一站式服務。範圍包含案源開發，工程統包的規劃、...,網管人,2023年03月29日
熙特爾新能源聯手施耐德打造一站式數位儲能方案,Xite New Energy joins forces with Schneider to create a one-stop digital energy storage solution,,https://www.cdns.com.tw/articles/768805,記者李錫銘／台北報導熙特爾新能源聯手施耐德電機為企業客製打造一站式數位儲能、節能方案。熙特爾新能源總經理陳伯勳表示，在大環境的能源匱乏與企業綠色轉型趨勢中，...,中華日報,2023年03月24日
熙特爾新能源聯手施耐德電機，打造一站式數位儲能節能方案,Xite New Energy joins forces with Schneider Electric to create a one-stop digital energy storage and energy saving solution,"隨著環保法規修正、供電穩定性挑戰，以及 2022 年及今年兩度調漲電價，都提高企業成本，凸顯出布局能源轉型刻不容緩，進而帶來新一波儲能、節能等能源管理商機。熙特爾新能源便攜手法商施耐德電機，提供企業深度客製化的能源解決方案。

藉由串連施耐德電機工業物聯網硬體（可程式邏輯/運動控制器 Modicon M262 與先進讀表/電表PowerLogic ION9000）、圖形化 SCADA 監控系統 BLUE Open Studio（B.O.S.）與連網控制平台 EcoStruxure™ Power Monitoring Expert，熙特爾發揮施耐德電機先進的物聯網科技與穩定的軟硬體生態系，提供業界兼顧彈性、效率、性能與安全的一站式能源解決方案。

熙特爾是電池技術整合與儲能系統應用的新創公司，為客戶提供電池系統設計與製造，量身訂做解決方案，提供儲能系統一站式服務。範圍包含案源開發，工程統包的規劃、採購、建置，及設備維運。應用領域則涵蓋併網型儲能電廠（台電輔助服務）、用電大戶需求、RE100 企業、建築及各式儲能需求。近期，也積極導入 BIM 建築資訊模型等，透過不斷與各產業交流、聯盟，尋求自我突破。

因應市場的客製化需求，熙特爾不以單一系統應對所有案場，而主打針對不同企業適時適地配置相對應的設備並規劃整體系統。同時，配合業主需求，在有限的時間內快速完成設計與部署，並提供即時技術服務，以確保能源方案配合案場建置時程、順利上線。熙特爾原訂自行開發軟硬體，但發現獲得安全認證、建立知名度與尋找經費來源等前期實務均須投入大量時間與精力，對新創企業有限的能力與資源為極大挑戰，因此選擇攜手施耐德電機合作。

熙特爾新能源總經理陳伯勳表示，在大環境的能源匱乏與企業綠色轉型趨勢中，我們非常看好儲能、節能等能源管理的蓬勃發展。能源管理服務必須安全、精確且即時，最重視產品的高效與穩定性。

（首圖來源：Flickr/Robert Borden CC BY 2.0）",https://technews.tw/2023/03/23/seetel-energy-schneider-electric/,熙特爾是電池技術整合與儲能系統應用的新創公司，為客戶提供電池系統設計與製造，量身訂做解決方案，提供儲能系統一站式服務。範圍包含案源開發，工程統包的規劃、採購、建...,TechNews 科技新報,2023年03月23日
