title,title_translated,content,link,snippet,source,date
紡織股王新董座王樹文認為「這」是儒鴻下一階段的挑戰,"Wang Shuwen, the new king of textile stocks, believes that ""this"" is the next stage challenge for Ruhong","本文共520字

儒鴻（1476）董事長洪鎮海12日正式退休，紡織股王進入下一個新世代。新任董事長王樹文表示，儒鴻不變的是創新、誠信經營。而接下來的挑戰是如何應用新科技，尤其是AI的部分，從設計、生產到營運管理，但這會是長期規劃，而非一蹴可幾。

王樹文表示，新的董事成員學經歷背景很強，不僅有七位博士，其中還有AI專家，橫跨電機工程、材料工程及化學工程的跨領域學位的曲建仲博士。相信未來會對儒鴻在新科技的應用上有所助力，可加速公司在AI應用上的進展。

AI應用在紡織上，首先可以從製程的改善開始，從大數據開始做分析，王樹文表示，儒鴻已經在進行的包括瑕疵辨識，做品質檢驗（QC）的時候，以前都要靠人力，驗布的過程中很耗眼力，與其透過人工還不如科技辨識來的有效率。

在設計方面，則可以透過生成式AI，王樹文說，早期都是餵資料，從公司過去的資料庫歸納出一些邏輯，替產品做優化，未來則可以透過生成式人工智慧把文字、圖片、影像、影片等素材，做產品的創新設計，雖然現在還不是很成熟，但相信未來的發展會走到這一步。",https://money.udn.com/money/story/5612/8025776,儒鴻（1476）董事長洪鎮海12日正式退休，紡織股王進入下一個新世代。新任董事長王樹文表示，儒鴻不變的是創新、誠信經營。...,經濟日報,2024年06月12日
儒鴻股東會／洪鎮海：新團隊比我領軍時更強 股東放100個心,Ruhong Shareholders Meeting/Hong Zhenhai: The new team is stronger than when I led it. Shareholders should be at ease,"本文共808字

儒鴻（1476）12日舉辦股東會，會中通過去年財報與盈餘分配案，並完成董事改選。洪鎮海因預計在6月退休，已不在新出爐董事名單中。不過，他說，「新團隊比我領軍時更強，請股東放一百個心」。而股東會後，儒鴻也順利選出下一屆董事長，由副董事長王樹文升任。

儒鴻董事當選名單出爐，續任有王樹文、陳坤鎕、謝國松、欣忻有限公司；新增洪瑞廷、蘇百煌、曲建仲、貝昱有限公司。獨董包括尤政平、劉乃銘、賴秋君續任，陳曉開與石天威新任。

其中，洪鎮海之子洪瑞廷首次出任儒鴻董事，據悉，儒鴻三位創辦人的二代目前皆已在董事會中。洪鎮海說，他們的幹勁與努力比我們這一代更勝一籌，不僅有研究的精神，做事也有魄力。

他也感性提到，「我在儒鴻工作已滿47年，生命有一半以上是在這裡度過，當初出社會僅在染整廠工作兩年，之後就創立儒鴻。」他認為，儒鴻成功的兩大關鍵因素，一是日本當時面臨產業結構的改變，將技術移轉到台灣。二是儒鴻成功開發出針織布彈性布料，進而打入 NIKE、adidas 等國際運動品牌供應鏈。

談到紡織景氣，他認為，今年比去年景氣好一點，但這一波需求並非全面性的，而是對的產品，亦即有新鮮感、設計感的產品，需求回來了。如果是一成不變、標準化的產品還是一樣不好。而這樣的趨勢可能會延續三年。

此外，相較四、五年前訂單能見度可以長達一年，品牌商甚至排定三年計畫，現在的能見度縮短至半年，主要是整個景氣循環與變化，品牌商也難以掌握。不過，從另一個角度看，訂單能見度縮短雖然做起來較辛苦，但也比較不會有風險。

洪鎮海也提到，5月下旬的法說會上曾說，9月可能是下半年單月營收看不到3字頭（30億元）的月份，但從目前接單來看，9月要到30億元以上也沒問題。目前市場開始出現追貨的氛圍，尤其是好的品牌。",https://money.udn.com/money/story/5612/8025171,儒鴻（1476）12日舉辦股東會，會中通過去年財報與盈餘分配案，並完成董事改選。洪鎮海因預計在6月退休，已不在新出爐董事...,經濟日報,2024年06月12日
《洪鎮海憶創業》日作16小時，打造儒鴻成紡織股王,"""Hong Zhenhai Yi Entrepreneurship"" works for 16 hours a day to create Ru Hongcheng, the king of textile stocks",,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=24a633e1-3cb4-48a8-90d5-69e80997b833,"《洪鎮海憶創業》日作16小時，打造儒鴻成紡織股王. 人氣(162) 2024/06/12 10:52. MoneyDJ新聞2024-06-12 
10:52:53 記者林昕潔報導. 儒鴻(1476)今(12)日董事改選後，...",MoneyDJ,2024年06月12日
儒鴻股東會 洪鎮海正式退休 由王樹文接任,Ruhong Shareholders Meeting Hong Zhenhai officially retired and was succeeded by Wang Shuwen,"儒鴻12日股東會由洪鎮海主持。圖／儒鴻提供

紡織股王儒鴻（1476）12日舉行股東常會，由董事長洪鎮海主持；在品牌客戶下單動能轉強下，洪鎮海一改年初保守態度，樂觀看待後續營運表示，到年底，儒鴻每個單月營收都可達到30億元以上。

儒鴻12日股東會也進行董事改選，結果洪鎮海退出董事會、正式退休，未來將由副董事長王樹文接任。

洪鎮海指出，全球新冠疫情影響下，2023年的全球供應鏈遭受重挫，導致各產業過度庫存，採購步調保守。為刺激疫後經濟，各國央行降息並實施寬鬆的貨幣政策，卻引發通膨上揚，消費者購買力下滑。

不過，在庫存去化下，洪鎮海表示，2023年應是儒鴻的營運谷底，今年回升趨勢明顯，尤其儒鴻近幾年積極耕耘新客戶，包含瑜珈、機能品牌在內，有6家新增客戶成長快速，這6個「小巨人」表現比預期還好。

展望未來，洪鎮海指出，儒鴻企業將新的經營團對帶領下，持續專注於產品研發創新、生產製造的精進，以及推動永續發展，並將在人才培育與管理上更下功夫。另外，儒鴻將持續分散生產基地，預計印尼成衣廠將在2024年底全數運作，為公司帶來規模經濟的利益。

儒鴻這幾年積極擴建印尼新廠，2023年底1期廠已經全能生產，每月成衣產能約100萬件；2期廠產能預計9月可以全廠開出，洪鎮海預期，儒鴻印尼新廠今年第4季可望轉虧為盈，開始為儒鴻提供獲利挹注。

儒鴻董事當選名單，續任有王樹文、陳坤鎕、謝國松、欣忻有限公司；新增洪瑞廷、蘇百煌、曲建仲、貝昱有限公司。獨董包括尤政平、劉乃銘、賴秋君續任，陳曉開與石天威新任。

其中，洪鎮海之子洪瑞廷是首次進入董事會。另外，據了解，儒鴻三位創辦人的二代目前皆已在董事會中。

洪鎮海說，「新團隊比我領軍時更強，請股東放一百個心」。

更多中時新聞網報導

為何「滿頭白髮」堅持不染黑？黃仁勳親揭2大原因

比照軍公教！內政部發錢 1類人可領7.5萬元 上路時間曝光

49歲意外登出職場 退休後她明白「再膽小也要買股」5步驟＋4％法則：讓資產繼續長大",https://tw.stock.yahoo.com/news/%E5%84%92%E9%B4%BB%E8%82%A1%E6%9D%B1%E6%9C%83-%E6%B4%AA%E9%8E%AE%E6%B5%B7%E6%AD%A3%E5%BC%8F%E9%80%80%E4%BC%91-%E7%94%B1%E7%8E%8B%E6%A8%B9%E6%96%87%E6%8E%A5%E4%BB%BB-044108782.html,紡織股王儒鴻（1476）12日舉行股東常會，由董事長洪鎮海主持；在品牌客戶下單動能轉強下，洪鎮海一改年初保守態度，樂觀看待後續營運表示，到年底，儒鴻每個單月營收都...,奇摩股市,2024年06月12日
〈儒鴻股東會〉董座洪鎮海退休前最後一次主持 上修全年展望淡季不淡,"<Ruhong Shareholders' Meeting> Chairman Hong Zhenhai presided over it for the last time before his retirement, and the full-year outlook was revised upwards. The off-season is not weak.","鉅亨網記者彭昱文 台北 2024-06-12 14:23

紡織股王儒鴻 (1476-TW) 今 (12) 日召開股東會，也是董事長洪鎮海退休前最後一次主持股東會，他表示，目前觀察市況比 5 月底還樂觀，現在連 9 月換季營收都可望站穩 30 億元、全年無淡季。

洪鎮海在 5 月底法說時提到，5 月起除了 9 月換季外，接下來的每個月業績都將超過 30 億元，但現在看起來淡季不淡。儒鴻 5 月營收 33.25 億元，創 21 個月高點，月增 15.9%、年增 27.8%；累計前 5 月 138.27 億元，年增 18.8%。

洪鎮海進一步指出，目前好的品牌都在追貨，最大訂單已經進來了，尤其是 6 家「小巨人」客戶的產品都賣得比預期要更好，在新舊客戶共同發力下，訂單能見度最長半年，未來可以逐月期待營收表現。",https://news.cnyes.com/news/id/5596852,"紡織股王儒鴻(1476-TW) 今(12) 日召開股東會，也是董事長洪鎮海退休前最後一次主持股東會，他表示，目前觀察市況比5 月底還樂觀，現在連9 
月換季營收都可望站穩30 億...",Anue鉅亨,2024年06月12日
儒鴻股東會改選 洪鎮海確定交棒 (圖),Hong Zhenhai confirmed to hand over the baton in Ruhong shareholders' meeting re-election (photo),"TVBS新聞網 ·

近日中國大陸吉林省吉林市一名25歲女老師曝光自己減肥經歷，她曾重達320斤（約160公斤），被學生稱為「最肥教師」。為了激勵學生，她決心減肥，結果減到變170斤（約85公斤），相當於減掉一個自己，前後對比畫面出爐後，讓身邊人驚喊「在變魔術？」而她也曝光自己的減肥秘訣。",https://tw.news.yahoo.com/%E5%84%92%E9%B4%BB%E8%82%A1%E6%9D%B1%E6%9C%83%E6%94%B9%E9%81%B8-%E6%B4%AA%E9%8E%AE%E6%B5%B7%E7%A2%BA%E5%AE%9A%E4%BA%A4%E6%A3%92-%E5%9C%96-032050372.html,儒鴻12日舉行股東常會，進行董事改選，董事長洪鎮海（站立者）確定交棒。,Yahoo新聞,2024年06月12日
儒鴻5月營收符預期；看好印尼廠9月產能全開,Ruhong’s May revenue is in line with expectations; optimistic about Indonesian factory’s full production capacity in September,,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=bee9206b-2f27-429e-85a7-a650c91b0802,"儒鴻5月營收符預期；看好印尼廠9月產能全開. 人氣(390) 2024/06/06 09:47. MoneyDJ新聞2024-06-06 
09:47:49 記者林昕潔報導. 儒鴻(1476)5月營收33.25億元，月...",MoneyDJ,2024年06月06日
儒鴻月營收穩’3字頭’，’六小巨人’挹注今明年動能,"Ru Hongyue’s revenue is stable, and the ‘Six Little Giants’ are driving momentum this year and next.",,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=1b99ec18-f902-48a3-a74d-bed9b8b80127,"儒鴻月營收穩'3字頭'，'六小巨人'挹注今明年動能. 人氣(53) 2024/05/24 09:16. MoneyDJ新聞2024-05-24 
09:16:05 記者林昕潔報導. 訂單回溫，儒鴻(1476)董事長洪鎮海(圖...",MoneyDJ,2024年05月24日
儒鴻董座談未來營收每月估達30億 股價向上跳空衝高,"Director Ru Hong discusses future revenue and estimates it will reach 3 billion per month, and the stock price jumps upward.","本文共557字

儒鴻（1476）23日舉辦法說會，董事長洪鎮海表示，今年營收除了9月份，未來其他月份，只要船期不要太過延誤，應該都可能達到30億元的理想。儒鴻24日股價跳空開高，一度衝上501元，盤中上漲逾2%。

洪鎮海指出，9月因為產品季節交換季的關係，可能、不一定達到營收30億元的目標，但其他月份，只要船期不要太過延誤的話，應該都可能達到（30億元）理想。

儒鴻董事長洪鎮海。記者嚴雅芳/攝影

主要大客戶NIKE的下單結構沒有減少，只是增加的幅度不高；至於Lululemon目前訂單狀況則算是平盤，沒有受到財測的影響。整體而言，目前景氣持續好轉，而原物料今年供給持穩、價格偏軟，印尼廠第4季可望轉虧為盈，明年營收應可維持雙位數成長。

船運費用上漲的部分，洪鎮海指出，漲幅沒有像疫情期間多，但現階段比較麻煩的是，出貨之後沒有空櫃可以用，影響到後續的出貨，甚至已對營收造成某種程度的干擾。

儒鴻4月營收28.69億元，月增1.68%、年增13.1%；累計前四月營收105.01億元，年增16.2%。第一季營收76.33億元，營業毛利22.47億，毛利率29.43%，較去年第四季下滑3.08個百分點，但較去年同期上升1.07個百分點。稅後純益14.25億元，年增72%，每股純益（EPS）5.19元。

儒鴻今以491元開高，挑戰月線大關，盤中一度上漲至501元，漲幅逾2%。",https://money.udn.com/money/story/5710/7985509,儒鴻（1476）23日舉辦法說會，董事長洪鎮海表示，今年營收除了9月份，未來其他月份，只要船期不要太過延誤，應該都可能達...,經濟日報,2024年05月24日
儒鴻董座談未來營收每月估達30億 股價向上跳空衝高,"Director Ru Hong discusses future revenue and estimates it will reach 3 billion per month, and the stock price jumps upward.","本文共557字

儒鴻（1476）23日舉辦法說會，董事長洪鎮海表示，今年營收除了9月份，未來其他月份，只要船期不要太過延誤，應該都可能達到30億元的理想。儒鴻24日股價跳空開高，一度衝上501元，盤中上漲逾2%。

洪鎮海指出，9月因為產品季節交換季的關係，可能、不一定達到營收30億元的目標，但其他月份，只要船期不要太過延誤的話，應該都可能達到（30億元）理想。

儒鴻董事長洪鎮海。記者嚴雅芳/攝影

主要大客戶NIKE的下單結構沒有減少，只是增加的幅度不高；至於Lululemon目前訂單狀況則算是平盤，沒有受到財測的影響。整體而言，目前景氣持續好轉，而原物料今年供給持穩、價格偏軟，印尼廠第4季可望轉虧為盈，明年營收應可維持雙位數成長。

船運費用上漲的部分，洪鎮海指出，漲幅沒有像疫情期間多，但現階段比較麻煩的是，出貨之後沒有空櫃可以用，影響到後續的出貨，甚至已對營收造成某種程度的干擾。

儒鴻4月營收28.69億元，月增1.68%、年增13.1%；累計前四月營收105.01億元，年增16.2%。第一季營收76.33億元，營業毛利22.47億，毛利率29.43%，較去年第四季下滑3.08個百分點，但較去年同期上升1.07個百分點。稅後純益14.25億元，年增72%，每股純益（EPS）5.19元。

儒鴻今以491元開高，挑戰月線大關，盤中一度上漲至501元，漲幅逾2%。",https://money.udn.com/money/story/5710/7985509,儒鴻（1476）23日舉辦法說會，董事長洪鎮海表示，今年營收除了9月份，未來其他月份，只要船期不要太過延誤，應該都可能達...,經濟日報,2024年05月24日
儒鴻新團隊亮相，洪鎮海:快樂的傳承下去,"Ru Hong’s new team debuts, Hong Zhenhai: the inheritance of happiness",,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=12a1b338-1ba5-4a93-9255-f2e568a4c4a9,"儒鴻新團隊亮相，洪鎮海:快樂的傳承下去. 人氣(81) 2024/05/24 09:34. MoneyDJ新聞2024-05-24 09:34:00 
記者林昕潔報導. 儒鴻(1476)新團隊正式亮相，今年即將退休的洪...",MoneyDJ,2024年05月24日
儒鴻新團隊亮相，洪鎮海:快樂的傳承下去 | MoneyDJ理財網 | LINE TODAY,"Ru Hong’s new team debuts, Hong Zhenhai: the inheritance of happiness","MoneyDJ新聞 2024-05-24 09:34:00 記者 林昕潔 報導

儒鴻(1476)新團隊正式亮相，今年即將退休的洪鎮海(圖左一)感性跟市場喊話，表示雖然今年經營團隊看起來變動不小，但儒鴻三大持有股權的大股東，都沒有賣股票，顯示公司肯定沒有問題，「我很快樂的能夠傳承下去」，洪鎮海並補充，接班不是一朝半夕，是準備了相當長的一段時間，因此，此次交棒是一個「輕鬆的過程」。

新任董事長呼聲最高的王樹文(圖左二)亦表示，洪鎮海董事長創立公司47年來，沒有一年虧損，主因公司建立了相當重要的企業文化，創新跟誠信，產品技術不斷創新，誠信方面，以疫情期間舉例，儒鴻允諾客戶延遲交貨，且沒有拖欠任何供應商款項，贏得了廠商的喜愛，這企業文化將延續世世代代。

此外，王樹文強調，健全企業的要件，依靠的是制度，不是單一領導者，儒鴻願景是百年企業，12年前就已啟動各重要職位的接班梯隊養成計畫，洪鎮海董事長並於近十年來陸續交棒總經理、研發長職務，新接任者表現優異。

至於新亮相的洪鎮海兒子，洪瑞廷副總經理(圖右二)，清大材料所、佛羅里達大學博士候選人，材料專精下，過去主要負責儒鴻織布事業，洪瑞廷表示，未來儒鴻持續將專注於新產品、技術開發，針對AI導入織布生產也有更多的發想。

(圖片來源:資料庫)

延伸閱讀：

賴總統就職演說涵蓋三主軸 訴求兩岸和平共榮

和碩攜恩智浦設立實驗室，加速車用產品開發

資料來源-MoneyDJ理財網",https://today.line.me/tw/v2/article/l230Oak,MoneyDJ新聞2024-05-24 09:34:00 記者林昕潔報導儒鴻(1476)新團隊正式亮相，今年即將退休的洪鎮海(圖左一...,LINE TODAY,2024年05月24日
儒鴻看好5、6月成長轉明顯，至Q3有望逐季往上,"Ruhong is optimistic that growth will become more obvious in May and June, and it is expected to increase quarter by quarter in Q3.",,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=3867758b-cf4c-4104-9bb5-8553491e7010,"儒鴻看好5、6月成長轉明顯，至Q3有望逐季往上. 人氣(138) 2024/05/09 09:30. MoneyDJ新聞2024-05-09 
09:30:38 記者林昕潔報導. 儒鴻(1476)4月營收28.69億元、月...",MoneyDJ,2024年05月09日
儒鴻4月營收年增13% Q2估季增、品牌訂單續回溫,"Ruhong's April revenue increased by 13% year-on-year, Q2 is expected to increase quarterly, and brand orders continue to recover","鉅亨網記者彭昱文 台北 2024-05-08 20:19

成衣代工大廠儒鴻 (1476-TW) 今 (8) 日公告 4 月營收 28.69 億元，月增 1.68%、年增 13.12%；累計前 4 月營收 105 億元，年增 16.25%，隨著第二季進入旺季，營運可望季增，在大型客戶訂單回溫下，下半年同樣正向看待。

儒鴻表示，上半年通路商、小品牌客戶較有表現，大型品牌客戶隨著庫存逐漸去化，預估下半年可望恢復到正常水準，從目前接單狀況來看，第二季將季增、第三季也不會差，第四季則還在接單中。",https://news.cnyes.com/news/id/5552873,"成衣代工大廠儒鴻(1476-TW) 今(8) 日公告4 月營收28.69 億元，月增1.68%、年增13.12%；累計前4 月營收105 
億元，年增16.25%，隨著第二季進入旺季，營運可望季增，在...",Anue鉅亨,2024年05月08日
儒鴻4月營收28.69億年增逾1成 估第2季營運比第1季好,Ruhong’s April revenue of 2.869 billion increased by more than 10% year-on-year. Operations in the second quarter are expected to be better than those in the first quarter.,"本文共305字

成衣廠儒鴻公布4月營收新台幣28.69億元，月增1.68%，年增13.12%。展望後市，儒鴻表示，目前自有產能利用率已超過9成，第2季營運會比第1季好，下半年大型品牌客戶下單狀況可望明顯回溫，整體營運朝正向發展。

儒鴻累計前4月營收105億元，年增16.25%；市況方面，儒鴻指出，第2季進入傳統旺季，訂單表現朝正向發展，自有產能利用率也已超過9成，會逐步拉高外發產能比重，預估第2季營收將優於第1季。

儒鴻指出，上半年通路商、小品牌客戶較有表現，大型品牌客戶隨著庫存逐漸去化，預估下半年明顯回溫並恢復正常水準，目前觀察第3季訂單接單狀況不錯，不會比第2季差，第4季還在接單中；整體來看，下半年營運朝正向發展。",https://money.udn.com/money/story/5710/7950886,成衣廠儒鴻公布4月營收新台幣28.69億元，月增1.68%，年增13.12%。展望後市，儒鴻表示，目前自有產能利用率已超...,經濟日報,2024年05月08日
